Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category,Nearest_Station,Station_Province,Distance_km,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Max_Sustained_Wind_kph,Duration_in_PAR_Hours,PAR_START,PAR_END,DURATION_HOURS,MSW,weather_records_found,typhoon_duration_days,weather_missing,Extreme_24hr_Rainfall_mm,Lowest_Pressure_hPa,Strongest_Wind_kph
ODETTE,2021,8,EASTERN SAMAR,GENERAL MACARTHUR,3496.0,14623.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,GUIUAN,EASTERN SAMAR,35.30184276873378,,92.69999999999999,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,30.3,995.8,61.2
ODETTE,2021,8,EASTERN SAMAR,GIPORLOS,3569.0,11402.0,18.0,0.0,0.0,0.0,23.0,112.0,135.0,0.0,0.0,,,GUIUAN,EASTERN SAMAR,29.06750151838604,,92.69999999999999,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,30.3,995.8,61.2
ODETTE,2021,8,EASTERN SAMAR,GUIUAN,5489.0,17488.0,36.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,,,GUIUAN,EASTERN SAMAR,29.454913729532784,,92.69999999999999,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,30.3,995.8,61.2
ODETTE,2021,8,EASTERN SAMAR,HERNANI,2707.0,9640.0,11.0,1.0,0.0,0.0,22.0,221.0,243.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,35.88502895606786,,159.00000000000003,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,69.6,1000.1,18.0
ODETTE,2021,8,EASTERN SAMAR,JIPAPAD,51.0,216.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CATBALOGAN,SAMAR,65.77752855437689,,79.0,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,66.1,1000.1,7.2
ODETTE,2021,8,EASTERN SAMAR,LAWAAN,3821.0,13346.0,15.0,1.0,0.0,0.0,17.0,168.0,185.0,0.0,0.0,,,TACLOBAN,LEYTE,31.207791886096,,60.0,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,25.6,998.1,32.4
ODETTE,2021,8,EASTERN SAMAR,LLORENTE,6300.0,25200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,29.54792751684017,,159.00000000000003,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,69.6,1000.1,18.0
ODETTE,2021,8,EASTERN SAMAR,MASLOG,1572.0,7870.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CATBALOGAN,SAMAR,48.51284481097312,,79.0,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,66.1,1000.1,7.2
ODETTE,2021,8,EASTERN SAMAR,MAYDOLONG,1214.0,4054.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,177000.0,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE'],BORONGAN,EASTERN SAMAR,18.10990182669802,,159.00000000000003,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,69.6,1000.1,18.0
ODETTE,2021,8,EASTERN SAMAR,MERCEDES,1725.0,3648.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,513090.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],GUIUAN,EASTERN SAMAR,6.80943954958778,,92.69999999999999,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,30.3,995.8,61.2
ODETTE,2021,8,EASTERN SAMAR,ORAS,681.0,2897.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,60.761742594449565,,159.00000000000003,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,69.6,1000.1,18.0
ODETTE,2021,8,EASTERN SAMAR,QUINAPONDAN,1905.0,8950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,150000.0,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE'],GUIUAN,EASTERN SAMAR,32.13012740591338,,92.69999999999999,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,30.3,995.8,61.2
ODETTE,2021,8,EASTERN SAMAR,SALCEDO,6429.0,24016.0,41.0,0.0,0.0,0.0,0.0,367.0,367.0,0.0,0.0,,,GUIUAN,EASTERN SAMAR,17.24912494033757,,92.69999999999999,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,30.3,995.8,61.2
ODETTE,2021,8,EASTERN SAMAR,SAN JULIAN,4255.0,21275.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,180000.0,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE'],BORONGAN,EASTERN SAMAR,15.138834161229994,,159.00000000000003,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,69.6,1000.1,18.0
ODETTE,2021,8,EASTERN SAMAR,SAN POLICARPO,4565.0,17290.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,66.68697812504622,,159.00000000000003,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,69.6,1000.1,18.0
ODETTE,2021,8,EASTERN SAMAR,SULAT,4565.0,16255.0,18.0,0.0,0.0,0.0,4.0,120.0,124.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,21.77996856390022,,159.00000000000003,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,69.6,1000.1,18.0
ODETTE,2021,8,EASTERN SAMAR,TAFT,267.0,914.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,31.57366459071332,,159.00000000000003,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,69.6,1000.1,18.0
PAENG,2022,8,EASTERN SAMAR,ARTECHE,4616.0,17223.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CATBALOGAN,SAMAR,70.01929863726647,,260.0,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,129.7,996.0,10.8
PAENG,2022,8,EASTERN SAMAR,BALANGIGA,4591.0,14144.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,TACLOBAN,LEYTE,39.54748769299525,,155.4,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,87.8,995.9,18.0
PAENG,2022,8,EASTERN SAMAR,BALANGKAYAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,22.28305887628273,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
PAENG,2022,8,EASTERN SAMAR,BORONGAN CITY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,7.319041334403902,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
PAENG,2022,8,EASTERN SAMAR,CAN AVID,6124.0,23137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,43.64142847695933,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
PAENG,2022,8,EASTERN SAMAR,DOLORES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,53.319704419770304,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
PAENG,2022,8,EASTERN SAMAR,GENERAL MACARTHUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,GUIUAN,EASTERN SAMAR,35.30184276873378,,159.8,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,57.6,996.6,32.4
PAENG,2022,8,EASTERN SAMAR,GIPORLOS,4591.0,16054.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,GUIUAN,EASTERN SAMAR,29.06750151838604,,159.8,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,57.6,996.6,32.4
PAENG,2022,8,EASTERN SAMAR,GUIUAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,GUIUAN,EASTERN SAMAR,29.454913729532784,,159.8,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,57.6,996.6,32.4
PAENG,2022,8,EASTERN SAMAR,HERNANI,351.0,1177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,35.88502895606786,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
PAENG,2022,8,EASTERN SAMAR,JIPAPAD,2780.0,9913.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1265500.0,"['FAMILY FOOD PACK', 'SOLAR LAMP']","['FAMILY FOOD PACK', 'SHELTER KIT']",CATBALOGAN,SAMAR,65.77752855437689,,260.0,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,129.7,996.0,10.8
PAENG,2022,8,EASTERN SAMAR,LAWAAN,3881.0,13479.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,31.207791886096,,155.4,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,87.8,995.9,18.0
PAENG,2022,8,EASTERN SAMAR,LLORENTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,29.54792751684017,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
PAENG,2022,8,EASTERN SAMAR,MASLOG,35.0,175.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CATBALOGAN,SAMAR,48.51284481097312,,260.0,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,129.7,996.0,10.8
PAENG,2022,8,EASTERN SAMAR,MAYDOLONG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,18.10990182669802,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
PAENG,2022,8,EASTERN SAMAR,MERCEDES,500.0,1020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,GUIUAN,EASTERN SAMAR,6.80943954958778,,159.8,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,57.6,996.6,32.4
PAENG,2022,8,EASTERN SAMAR,ORAS,6010.0,23979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,952200.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],BORONGAN,EASTERN SAMAR,60.761742594449565,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
PAENG,2022,8,EASTERN SAMAR,QUINAPONDAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,GUIUAN,EASTERN SAMAR,32.13012740591338,,159.8,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,57.6,996.6,32.4
PAENG,2022,8,EASTERN SAMAR,SALCEDO,6389.0,23946.0,41.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,GUIUAN,EASTERN SAMAR,17.24912494033757,,159.8,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,57.6,996.6,32.4
PAENG,2022,8,EASTERN SAMAR,SAN JULIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,15.138834161229994,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
PAENG,2022,8,EASTERN SAMAR,SAN POLICARPO,4519.0,22595.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,66.68697812504622,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
PAENG,2022,8,EASTERN SAMAR,SULAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,21.77996856390022,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
PAENG,2022,8,EASTERN SAMAR,TAFT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BORONGAN,EASTERN SAMAR,31.57366459071332,,147.7,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,47.8,994.9,7.2
AGATON,2022,8,LEYTE,ABUYOG,18957.0,68354.0,63.0,55.0,0.0,0.0,142.0,326.0,468.0,22690.0,13172269.32,"['BLANKET', 'BUTANE GAS STOVE', 'CANISTER', 'FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'KITCHEN KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']",MAASIN,SOUTHERN LEYTE,62.627012611062085,,305.4000000000001,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,148.8,1001.2,21.6
AGATON,2022,8,LEYTE,ALANGALANG,1323.0,5444.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,46740.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],TACLOBAN,LEYTE,15.496243781903496,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,ALBUERA,203.0,1008.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,,,TACLOBAN,LEYTE,45.33518007763637,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,BABATNGON,329.0,329.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,19.8008462900372,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,BARUGO,372.0,1860.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,,TACLOBAN,LEYTE,26.559317286429216,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,BATO,2331.0,11655.0,18.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,,,MAASIN,SOUTHERN LEYTE,22.36393935534756,,305.4000000000001,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,148.8,1001.2,21.6
AGATON,2022,8,LEYTE,BAYBAY,4184.0,20917.0,48.0,95.0,0.0,1.0,190.0,14.0,204.0,7491.0,4035845.0,"['BLANKET', 'BUTANE GAS STOVE', 'CANISTER', 'FAMILY FOOD PACK', 'FAMILY KIT', 'FINANCIAL', 'HYGIENE KIT', 'KITCHEN SET', 'MALONG', 'SAKO LINE', 'SHELTER REPAIR KIT', 'SLEEPING KIT']","['CLOTHING KIT', 'FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SHELTER KIT', 'SLEEPING KIT']",MAASIN,SOUTHERN LEYTE,62.002446568727606,,305.4000000000001,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,148.8,1001.2,21.6
AGATON,2022,8,LEYTE,CAPOOCAN,6726.0,24719.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,43.604248812270015,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,CARIGARA,106.0,399.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,33.91922608076373,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,DULAG,404.0,1616.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,31.329782171956847,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,HILONGOS,11862.0,37907.0,51.0,0.0,0.0,0.0,19.0,156.0,175.0,792.0,0.0,"['BUTANE GAS STOVE', 'CANISTER']",['KITCHEN KIT'],MAASIN,SOUTHERN LEYTE,29.54919742984876,,305.4000000000001,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,148.8,1001.2,21.6
AGATON,2022,8,LEYTE,HINDANG,6075.0,20681.0,20.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,,,MAASIN,SOUTHERN LEYTE,36.23202217491691,,305.4000000000001,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,148.8,1001.2,21.6
AGATON,2022,8,LEYTE,INOPACAN,6812.0,22301.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,3300.0,2022385.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],MAASIN,SOUTHERN LEYTE,43.21570577749549,,305.4000000000001,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,148.8,1001.2,21.6
AGATON,2022,8,LEYTE,ISABELA,450.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,68.37743892099816,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,JARO,64.0,256.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,27.597671094395,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,JAVIER,2928.0,10502.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,902166.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],TACLOBAN,LEYTE,54.18519741968528,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,MACARTHUR,456.0,730.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,47.27461320788184,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,MAHAPLAG,7995.0,39975.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,3274809.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],MAASIN,SOUTHERN LEYTE,53.47636018397751,,305.4000000000001,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,148.8,1001.2,21.6
AGATON,2022,8,LEYTE,MATAG OB,6.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,59.96814662207743,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,MATALOM,328.0,1285.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,MAASIN,SOUTHERN LEYTE,15.064788319066778,,305.4000000000001,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,148.8,1001.2,21.6
AGATON,2022,8,LEYTE,ORMOC CITY,4534.0,16681.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,45.38267555583748,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,PALO,140.0,609.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,11.659817881447868,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,PALOMPON,4659.0,23295.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,72.44408164379801,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,SAN MIGUEL,5930.0,20036.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,19.2919412244564,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,SANTA FE,4069.0,17469.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,9.694514703494942,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,TACLOBAN CITY,1868.0,9139.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,6.127759298302676,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,TANAUAN,2374.0,9494.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,17.890629573630978,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,TOLOSA,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,23.20999955252588,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
AGATON,2022,8,LEYTE,VILLABA,7.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,62.33719880059161,,268.6,,,78.0,2022-04-09,2022-04-12,72.0,75,4,4,0,106.0,998.8,25.2
DANTE,2021,8,LEYTE,CALUBIAN,765.0,2271.0,0.0,3.0,0.0,0.0,13.0,34.0,47.0,2.0,20000.0,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE'],CATBALOGAN,SAMAR,65.40335163785387,,78.61,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,49.4,1000.1,3.6
DANTE,2021,8,LEYTE,MATALOM,45.0,225.0,0.0,0.0,0.0,0.0,1.0,29.0,30.0,0.0,0.0,,,MAASIN,SOUTHERN LEYTE,15.064788319066778,,470.3999999999999,,,154.0,2021-05-30,2021-06-05,144.0,75,7,7,0,395.4,1004.6,10.8
JOLINA,2021,8,LEYTE,BABATNGON,12.0,48.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,,,TACLOBAN,LEYTE,19.8008462900372,,142.39999999999998,,,103.0,2021-09-06,2021-09-09,72.0,120,4,4,0,141.2,1003.3,18.0
JOLINA,2021,8,LEYTE,BURAUEN,662.0,3285.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,35.233555494165195,,142.39999999999998,,,103.0,2021-09-06,2021-09-09,72.0,120,4,4,0,141.2,1003.3,18.0
JOLINA,2021,8,LEYTE,DULAG,126.0,504.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,TACLOBAN,LEYTE,31.329782171956847,,142.39999999999998,,,103.0,2021-09-06,2021-09-09,72.0,120,4,4,0,141.2,1003.3,18.0
JOLINA,2021,8,LEYTE,ISABELA,6.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,68.37743892099816,,142.39999999999998,,,103.0,2021-09-06,2021-09-09,72.0,120,4,4,0,141.2,1003.3,18.0
JOLINA,2021,8,LEYTE,ORMOC CITY,435.0,1768.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,,TACLOBAN,LEYTE,45.38267555583748,,142.39999999999998,,,103.0,2021-09-06,2021-09-09,72.0,120,4,4,0,141.2,1003.3,18.0
JOLINA,2021,8,LEYTE,SANTA FE,809.0,3236.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TACLOBAN,LEYTE,9.694514703494942,,142.39999999999998,,,103.0,2021-09-06,2021-09-09,72.0,120,4,4,0,141.2,1003.3,18.0
JOLINA,2021,8,LEYTE,VILLABA,13.0,65.0,1.0,0.0,0.0,0.0,3.0,10.0,13.0,0.0,0.0,,,TACLOBAN,LEYTE,62.33719880059161,,142.39999999999998,,,103.0,2021-09-06,2021-09-09,72.0,120,4,4,0,141.2,1003.3,18.0
ODETTE,2021,8,LEYTE,ABUYOG,12688.0,58108.0,63.0,0.0,0.0,0.0,495.0,11128.0,11623.0,4283.0,2842445.52,"['FAMILY FOOD PACK', 'FAMILY KIT', 'FINANCIAL', 'HYGIENE KIT', 'SAKO LINE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'OTHERS']",MAASIN,SOUTHERN LEYTE,62.627012611062085,,25.0,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,24.2,975.2,28.8
ODETTE,2021,8,LEYTE,ALANGALANG,5371.0,21859.0,39.0,0.0,0.0,0.0,2.0,60.0,62.0,0.0,0.0,,,TACLOBAN,LEYTE,15.496243781903496,,60.0,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,25.6,998.1,32.4
ODETTE,2021,8,LEYTE,BATO,10410.0,48612.0,9.0,0.0,0.0,0.0,6561.0,3849.0,10410.0,9771.0,5405942.32,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']",MAASIN,SOUTHERN LEYTE,22.36393935534756,,25.0,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,24.2,975.2,28.8
ODETTE,2021,8,LEYTE,BAYBAY,33387.0,125457.0,92.0,0.0,0.0,0.0,701.0,14123.0,14824.0,1269.0,1397500.0,"['FAMILY KIT', 'FINANCIAL', 'HYGIENE KIT', 'SAKO LINE', 'SHELTER REPAIR KIT']","['FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'OTHERS', 'SHELTER KIT']",MAASIN,SOUTHERN LEYTE,62.002446568727606,,25.0,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,24.2,975.2,28.8
ODETTE,2021,8,LEYTE,DULAG,11064.0,41217.0,45.0,0.0,10.0,0.0,306.0,4561.0,4867.0,1096.0,605244.85,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN SET', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN KIT', 'SLEEPING KIT']",TACLOBAN,LEYTE,31.329782171956847,,60.0,,,91.0,2021-12-14,2021-12-18,96.0,195,5,5,0,25.6,998.1,32.4
